X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30
1	6.2784883856518e-05	0.000250984505524856	2.58471116085502e-05	0.000395518829080816	4.72646941699704e-05	0.000744663924632638	2.17794150499259e-06	4.04228782951695e-05	3.11406365015743e-05	4.98752744074432e-05	0.000862399269542669	0.000190535960363739	6.47358952893692e-05	7.69902403574118e-05	0.000255292697441323	0.000173809450990368	0.000136078608956305	0.000268016478974523	8.729017152787e-06	1.43956481017337e-05	6.02448388183579e-05	4.63942752172915e-05	0.000519526027872381	0.000131487808633721	0.000202690927509633	1.44036523423712e-05	2.52062263820833e-05	3.05633119563676e-05	3.59061257455699e-05	4.60891829331339e-05
2	0.000364437784997607	0.0027568180944393	1.66322990175632e-05	4.9179040141912e-05	6.47781450454939e-06	0.000375818659286039	0.000790525260628537	0.000716079843094791	9.92758815150378e-05	0.00018529821944862	1.30868211459867e-05	5.64360293609031e-05	0.000359905553497037	0.00036336049170009	3.08500667343322e-06	3.57679523308351e-05	0.00028791733805771	5.40078687263754e-06	6.96120294582025e-05	0.000266400912029059	1.10476998363014e-05	0.000151275314737336	3.13677108525931e-05	0.000528997728527177	0.000148006092862336	1.33449964348455e-05	2.42361704527701e-06	0.000214036735471769	0.000423888813721642	9.02633548693771e-05
3	1.90958409977973e-05	8.19552786336912e-05	0.0178461628745868	0.000238031094490692	5.00314341555538e-05	0.000173105539467681	0.000522937136163984	0.000114495452700599	0.000247700316571343	1.5220567701074e-05	2.49110975434833e-06	2.52307996617153e-05	0.030192641932647	6.51798927465097e-05	2.35202642533056e-05	6.64961875993184e-05	1.41381601210944e-05	0.000115419340333825	1.52406783475159e-05	0.000177298812319127	2.57219435981553e-05	0.000720726267923748	1.19936935085785e-06	0.00024266727217704	2.16918674090256e-06	0.000114628693517573	3.86971716827823e-06	0.000130722583535671	0.000118089381296986	0.000192230510387921
4	0.00018474968703456	2.49934275944817e-05	0.000273926472810376	6.59010298338883e-06	3.76902191033321e-05	7.17591322880258e-05	4.59691764391702e-05	0.00019592555868272	9.27307833387887e-05	3.96981606652268e-05	0.000456079511332636	0.000361578556457853	4.90914950462296e-05	0.000189358401747808	0.00014396679357959	8.41208208251469e-05	0.000106513472441105	0.000247651548160853	0.00014193009862204	0.000124954629542915	0.000208981780253699	2.37304148340306e-05	0.000163016922087741	4.65142027150759e-05	0.000262947393266064	3.60405929926981e-05	6.87686778373919e-05	1.12862309276725e-05	3.92085421903819e-05	0.000157266220051291
5	2.92119505215426e-05	1.09995278958827e-06	0.000451264076981875	8.22127234138549e-05	2.22119507628174e-05	0.000549476397837661	5.46422494280327e-05	0.000911403123782372	4.46609970766916e-05	3.64332927642669e-05	7.09347143047232e-05	3.12722487791123e-05	0.0374517339963001	1.96347595123933e-05	2.80211038933918e-06	4.05660052958416e-05	2.16219424271211e-05	9.4847591176301e-06	0.000317867154234973	9.42971259833826e-05	1.82540195814669e-05	0.000115304348518678	0.000202088424136242	1.35176609519241e-05	3.20748886774226e-05	7.71943282359559e-05	0.000449635899165378	1.30934877133961e-05	0.000245412312359906	0.000309992813163218
6	0.000357991724439472	0.000122146528615792	0.201431420581515	5.43279068162205e-06	0.000119904843779107	2.94538413774748e-05	0.000261963980478916	5.2587699206332e-05	0.000387582986936744	3.05119263286412e-05	0.000187578360540103	0.000116567890331526	0.00837656964384258	3.9428867743088e-06	2.36358223597282e-05	0.000394892816268958	0.000122810224957427	8.77415219633273e-05	0.000113822663637235	2.10110789469437e-05	5.90329764701156e-06	7.46830512265827e-05	6.197184631429e-05	6.58188115668023e-06	0.000129367618297313	6.82417373589744e-06	2.55690852312394e-05	0.000108923012685921	0.000129697384182514	8.31094933841556e-05
7	1.75771440584429e-06	0.329191200728886	0.0840651541526224	4.73671389699533e-06	9.13439693329333e-06	7.58320715107039e-06	3.87293394445493e-06	7.22499078914879e-06	5.08284113212831e-06	4.00749771594358e-06	2.72978865427711e-05	1.08551221044832e-05	0.281503991164541	3.35398956122789e-06	2.54735139125362e-06	1.29852672773356e-05	1.11442358425253e-05	3.36364051410346e-05	1.7509171123377e-06	1.38592909274003e-05	3.97458110104172e-05	5.96434025791424e-06	1.03554891598241e-05	9.19987113244884e-06	9.17410326725369e-06	3.07322428620291e-05	5.31967766703113e-08	3.03454308195301e-06	2.9869517411441e-05	0.0491261016192725
8	4.9317712486674e-05	6.82095526092718e-05	0.000136901698725755	0.00134011763252635	9.67818503155227e-05	0.000490702253934904	7.32531723453289e-05	4.69180920879588e-07	1.90023189971677e-05	3.51595469422481e-05	5.88605507659528e-05	3.90991421636696e-07	9.27779004080397e-06	1.24548962963143e-05	9.66951124953065e-05	0.000157569762232706	9.67832533033976e-05	0.000249406006136244	2.95571709143569e-07	3.87731279220351e-05	3.41670730224231e-05	0.000135563559041351	5.86941193457865e-08	0.000198248226472525	6.2678071189264e-05	1.649387821441e-05	3.13359407421806e-05	8.13533333795435e-06	0.000467773640664216	5.04144242474483e-05
9	0.00037362534502467	0.000159156747816158	7.52560898165417e-05	4.64356310566379e-05	0.000339311661374531	0.000280689489316424	0.000150683966811605	0.000176869736192304	0.000100581626939534	7.5335596417789e-05	0.000129335156495563	1.45416188173894e-05	9.89238480015531e-05	0.000113292590110144	0.000204307071024938	5.50577952640258e-05	4.87148627911393e-06	0.000290100211093962	4.72103534580105e-05	2.55306930106191e-05	0.00031998717506954	7.91409560466417e-05	0.000156623830419322	0.000161025410916402	8.09704857568264e-05	0.000130698391811482	0.000101720386228574	9.86117575370635e-05	4.64499684956994e-05	0.000505663977534872
10	3.56930594685318e-05	6.92212094261512e-05	0.000142578876386904	5.56497251023587e-05	8.1346100659518e-05	7.63107421830571e-05	0.000189519974392156	6.5447767604366e-05	0.000142424872369824	5.17380290889945e-05	3.13679870269761e-05	4.24751537775144e-05	0.000216870913886246	9.29216060977442e-05	2.86896421184256e-05	5.9111416193226e-05	0.000253703030632741	0.000128248532216644	0.000341419390370051	6.08979679421381e-06	8.13608323298049e-05	0.000119612481649039	2.05608089763613e-05	0.000532713897258258	0.000216617577289868	1.05091976179007e-05	8.69754357482597e-05	1.42892513876513e-05	4.2589376972395e-05	2.94980802811873e-05
