X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30
1	0.0421037658106409	0.0347841811536361	0.0422789659436879	0.036628874139459	0.0400773239392473	0.0342656614791764	0.0436541118704901	0.0292442393326552	0.0269461187134399	0.024235027890519	0.0709469124959355	0.0252861995116702	0.0284506001003511	0.02737185963186	0.0270970633478495	0.0283120495804661	0.0246394179324231	0.03765933053179	0.0352056075341261	0.0254526092630671	0.0232446223197837	0.0175001249469947	0.0559371601716946	0.0299950086833599	0.0254160342151009	0.0262285778709295	0.0220655789400766	0.0285071307219822	0.0324584723874734	0.054007369540114
2	0.0313357135590296	0.0569456626773363	0.038128965977389	0.0349432152356158	0.0314443879914905	0.0352492924109347	0.0449131246853389	0.0390890842072186	0.028075114952966	0.0223673358421095	0.0384450442136052	0.0279361730786134	0.0335273846549519	0.0318495275173335	0.0257738959086682	0.0313571971875786	0.0219843715102933	0.0269054709382094	0.0417517338601761	0.0375894953610441	0.0250058597860233	0.0215932420174611	0.0416206617235785	0.0310506891793485	0.0346721048664751	0.0247943023203798	0.0302948132553077	0.0212741179383896	0.0424667146705922	0.0476153024725418
3	0.0404305786751209	0.0205432311019009	0.143185324546631	0.0479559131657605	0.0461207360429718	0.0272722916393007	0.025092576292349	0.0313373913524288	0.0464254340607002	0.017132795579536	0.0238627673322179	0.0190124584939524	0.0799393067109837	0.0231935604039016	0.021355137709255	0.0248450240318696	0.0132731177602159	0.0288411535741093	0.035615740201358	0.0238198641546659	0.0207270223537822	0.0243333047571531	0.0253844674015737	0.0254809784853815	0.031584344242023	0.0202438535493978	0.0128093286347523	0.0165536262689157	0.031147899132247	0.0524807723455449
4	0.0338403917381197	0.0318644355776513	0.0358968172779317	0.0472277666483104	0.0388906784297209	0.0352627884968574	0.0354838820153419	0.0340968894699842	0.0274021562474818	0.0277265142055859	0.0442115347049422	0.0312805149950412	0.0248120921400096	0.0323337709971704	0.0329174877386707	0.0310887303333226	0.0279082553982822	0.0352256054792421	0.0448513196504243	0.0322601948724696	0.0288249332257337	0.0196421031237217	0.0488274285073911	0.0318019563606675	0.0312758471810623	0.030140592684046	0.021109168807644	0.0242371079418601	0.0281958468856229	0.0513631888656906
5	0.0366495231574887	0.0221213618654663	0.0698138329633966	0.0299015614902042	0.0490367396602657	0.0268075145616785	0.0433076808250823	0.0470440250093375	0.040737171347798	0.0301281761620283	0.0258822395752387	0.023196111565145	0.079265679256092	0.0243904608261829	0.0187805185422036	0.0265757264613594	0.0233029665288713	0.0272075471790998	0.0495182359869814	0.0357264500725768	0.0202761128730723	0.0148316010082204	0.0381825178837578	0.0239156525041878	0.0344706933666429	0.0262963870562835	0.0224004523272453	0.0164366254725157	0.0363575327828106	0.0374389016887668
6	0.0230403553465393	0.0218150307447252	0.332078618971665	0.0266154469348424	0.0347726008133424	0.016887064860207	0.0179628332928475	0.0257995430710217	0.0507586153741743	0.0172519889159996	0.0146184941871207	0.0189471014391608	0.0646745383997955	0.0130999061771458	0.0122635844091204	0.0254777005034204	0.0220148300728654	0.0216485142239787	0.0183182863126399	0.0182268873007714	0.0189371696512713	0.0116174526137903	0.0134609604845692	0.0209181409467773	0.025449576031439	0.0197712164897305	0.0105701373760536	0.0316696705527046	0.023390747883953	0.0279429866183281
7	0.00318790876475283	0.375521574008796	0.120671796287868	0.00395879794676189	0.0058678095895015	0.00312633915095726	0.00438662068555476	0.00392341480315898	0.00303674629693973	0.00279578702151887	0.0036404830752308	0.0024872099647676	0.327512282014756	0.0031670314572241	0.00252873123344826	0.00360427860910105	0.00222535325395937	0.00340289078075311	0.00423461950740606	0.00342592592043352	0.00200224166963925	0.00183961163062657	0.00352395325143263	0.00367388670585838	0.00394355890940227	0.00208662233268934	0.00252154123283933	0.00221409270168286	0.00397990719154566	0.0915089840013939
8	0.0450564945669253	0.0313484800219728	0.0395005632893259	0.0477127389450735	0.0432447680670253	0.0324863611240962	0.028522798187121	0.0400499038068304	0.0379296676225484	0.0220528607322818	0.0300217610932366	0.030661999569258	0.0214530993374835	0.0282063041547411	0.028876121545364	0.0375522974525324	0.0229491776709736	0.0328843959368484	0.0371199030309078	0.027437056978052	0.0321199598057656	0.0307710460494589	0.0347736065943314	0.0490279917737702	0.0437559186789389	0.0293025908908633	0.024755764678117	0.0214320581251456	0.0377094355988741	0.0312848746721369
9	0.0503122625715725	0.0422663033248564	0.0398333555124149	0.0386672021083177	0.0380038769294678	0.0357525681598263	0.0670412442991358	0.0313735884798109	0.0240061480199204	0.0256350503166009	0.0302100561768754	0.0272569108812561	0.0197565510251239	0.0234241277733398	0.0217890705345205	0.0281424739916457	0.0199792700217497	0.0241802343888032	0.0420025623467297	0.0314034738900704	0.0343831767576905	0.0198652251937825	0.0354033233714178	0.0379503534783047	0.0373453061703588	0.0274619302220116	0.031304211283048	0.0173089191501602	0.0303808783855426	0.0675603452356453
10	0.0334654058096581	0.0352243768483258	0.0266483765402527	0.032467521672996	0.0311571729992307	0.0309051310203387	0.0456368721531754	0.0303788695935946	0.0260275550035312	0.037350147025193	0.0451928318357952	0.0249479979929348	0.0296634520237053	0.0308216655808441	0.0255086299769548	0.028684716441296	0.0284914906282007	0.0402268541511683	0.0488648626679462	0.0382072499247521	0.0222900166501227	0.0155841658754491	0.0630198807322511	0.0528876820872431	0.0245512953448787	0.0255445733073679	0.0202385281444338	0.0206669565603825	0.054132207982317	0.0312135134256605
11	0.0161861656054985	0.290346324935339	0.0555601826914701	0.0268896683830685	0.0304117700510272	0.0137194549600716	0.027820706064209	0.0230127202292134	0.0178451661425295	0.0153966538395007	0.0249871733769321	0.0160101390648972	0.121798887501634	0.0145372879998659	0.0101166907188954	0.0188447921096264	0.0132112967841994	0.0180059759688966	0.0226873008684359	0.0184766920343297	0.0107646473968831	0.0126730271147707	0.0206398527212197	0.0224536921319255	0.0231796808798431	0.0113271981212074	0.0184103764090516	0.00987924166997126	0.019412896747419	0.0553943374780683
12	0.0364114559887063	0.0290573574795815	0.0347858279161199	0.0313115095926601	0.0405002743889263	0.0315172938904969	0.0386801952211676	0.0346058517084067	0.0316629869805164	0.0508923439792564	0.0287116302579738	0.0397361118431281	0.0223660661823526	0.0252361122531378	0.0290426820265223	0.0329761340029878	0.0300997250887476	0.0412301778130965	0.0369845708323966	0.0381386986376024	0.0362852105576025	0.020953117668046	0.036379618703506	0.0286902955124548	0.0303156308818276	0.0409019750176244	0.0215931207934075	0.0276105638476789	0.0376048233231733	0.0357186376108953
13	0.0167514829756872	0.0256729004381758	0.151735043726981	0.0380148144145996	0.0366034574084478	0.0149883216135936	0.0289326738815875	0.0795840226339824	0.027693438490743	0.0154020655538352	0.0377833868501831	0.0182370094999811	0.036455745263729	0.0157544910150912	0.0118663720911252	0.028625679357713	0.0129064921211985	0.02576459029957	0.0395953234752778	0.0212158264342289	0.016527236827562	0.0343959434634906	0.0520382045660773	0.0342739885562045	0.0521094721964383	0.0151282952233212	0.0274832165537992	0.0121891886503665	0.0359038601823287	0.0363674562346804
