2019-10-29 11:15:51 status unpacked dconf-gsettings-backend:amd64 0.26.0-2+b1
2019-10-29 11:15:51 status unpacked dconf-gsettings-backend:amd64 0.26.0-2+b1
2019-10-29 11:15:51 install fonts-dejavu-extra:all <none> 2.37-1
2019-10-29 11:15:51 status half-installed fonts-dejavu-extra:all 2.37-1
2019-10-29 11:15:51 status unpacked fonts-dejavu-extra:all 2.37-1
2019-10-29 11:15:51 status unpacked fonts-dejavu-extra:all 2.37-1
2019-10-29 11:15:52 install libproxy1v5:amd64 <none> 0.4.14-2
2019-10-29 11:15:52 status half-installed libproxy1v5:amd64 0.4.14-2
2019-10-29 11:15:52 status unpacked libproxy1v5:amd64 0.4.14-2
2019-10-29 11:15:52 status unpacked libproxy1v5:amd64 0.4.14-2
2019-10-29 11:15:52 install glib-networking-common:all <none> 2.50.0-1
2019-10-29 11:15:52 status half-installed glib-networking-common:all 2.50.0-1
2019-10-29 11:15:52 status unpacked glib-networking-common:all 2.50.0-1
2019-10-29 11:15:52 status unpacked glib-networking-common:all 2.50.0-1
2019-10-29 11:15:52 install glib-networking-services:amd64 <none> 2.50.0-1+b1
2019-10-29 11:15:52 status half-installed glib-networking-services:amd64 2.50.0-1+b1
2019-10-29 11:15:52 status unpacked glib-networking-services:amd64 2.50.0-1+b1
2019-10-29 11:15:52 status unpacked glib-networking-services:amd64 2.50.0-1+b1
2019-10-29 11:15:52 install gsettings-desktop-schemas:all <none> 3.22.0-1
2019-10-29 11:15:52 status half-installed gsettings-desktop-schemas:all 3.22.0-1
2019-10-29 11:15:52 status unpacked gsettings-desktop-schemas:all 3.22.0-1
2019-10-29 11:15:52 status unpacked gsettings-desktop-schemas:all 3.22.0-1
2019-10-29 11:15:52 install glib-networking:amd64 <none> 2.50.0-1+b1
2019-10-29 11:15:52 status half-installed glib-networking:amd64 2.50.0-1+b1
2019-10-29 11:15:52 status unpacked glib-networking:amd64 2.50.0-1+b1
2019-10-29 11:15:52 status unpacked glib-networking:amd64 2.50.0-1+b1
2019-10-29 11:15:52 install gnome-icon-theme:all <none> 3.12.0-2
2019-10-29 11:15:52 status half-installed gnome-icon-theme:all 3.12.0-2
2019-10-29 11:15:54 status unpacked gnome-icon-theme:all 3.12.0-2
2019-10-29 11:15:54 status unpacked gnome-icon-theme:all 3.12.0-2
2019-10-29 11:15:54 install libasound2-data:all <none> 1.1.3-5
2019-10-29 11:15:54 status half-installed libasound2-data:all 1.1.3-5
2019-10-29 11:15:54 status unpacked libasound2-data:all 1.1.3-5
2019-10-29 11:15:54 status unpacked libasound2-data:all 1.1.3-5
2019-10-29 11:15:54 install libasound2:amd64 <none> 1.1.3-5
2019-10-29 11:15:54 status half-installed libasound2:amd64 1.1.3-5
2019-10-29 11:15:54 status unpacked libasound2:amd64 1.1.3-5
2019-10-29 11:15:54 status unpacked libasound2:amd64 1.1.3-5
2019-10-29 11:15:55 install libasyncns0:amd64 <none> 0.8-6
2019-10-29 11:15:55 status half-installed libasyncns0:amd64 0.8-6
2019-10-29 11:15:55 status unpacked libasyncns0:amd64 0.8-6
2019-10-29 11:15:55 status unpacked libasyncns0:amd64 0.8-6
2019-10-29 11:15:55 install libatk1.0-data:all <none> 2.22.0-1
2019-10-29 11:15:55 status half-installed libatk1.0-data:all 2.22.0-1
2019-10-29 11:15:55 status unpacked libatk1.0-data:all 2.22.0-1
2019-10-29 11:15:55 status unpacked libatk1.0-data:all 2.22.0-1
2019-10-29 11:15:55 install libatk1.0-0:amd64 <none> 2.22.0-1
2019-10-29 11:15:55 status half-installed libatk1.0-0:amd64 2.22.0-1
2019-10-29 11:15:55 status unpacked libatk1.0-0:amd64 2.22.0-1
2019-10-29 11:15:55 status unpacked libatk1.0-0:amd64 2.22.0-1
2019-10-29 11:15:55 install libatk-bridge2.0-0:amd64 <none> 2.22.0-2
2019-10-29 11:15:55 status half-installed libatk-bridge2.0-0:amd64 2.22.0-2
2019-10-29 11:15:55 status unpacked libatk-bridge2.0-0:amd64 2.22.0-2
2019-10-29 11:15:55 status unpacked libatk-bridge2.0-0:amd64 2.22.0-2
2019-10-29 11:15:55 install libfontenc1:amd64 <none> 1:1.1.3-1+b2
2019-10-29 11:15:55 status half-installed libfontenc1:amd64 1:1.1.3-1+b2
2019-10-29 11:15:55 status unpacked libfontenc1:amd64 1:1.1.3-1+b2
2019-10-29 11:15:55 status unpacked libfontenc1:amd64 1:1.1.3-1+b2
2019-10-29 11:15:55 install libdrm2:amd64 <none> 2.4.74-1
2019-10-29 11:15:55 status half-installed libdrm2:amd64 2.4.74-1
2019-10-29 11:15:55 status unpacked libdrm2:amd64 2.4.74-1
2019-10-29 11:15:56 status unpacked libdrm2:amd64 2.4.74-1
2019-10-29 11:15:56 install libglapi-mesa:amd64 <none> 13.0.6-1+b2
2019-10-29 11:15:56 status half-installed libglapi-mesa:amd64 13.0.6-1+b2
2019-10-29 11:15:56 status unpacked libglapi-mesa:amd64 13.0.6-1+b2
2019-10-29 11:15:56 status unpacked libglapi-mesa:amd64 13.0.6-1+b2
2019-10-29 11:15:56 install libx11-xcb1:amd64 <none> 2:1.6.4-3+deb9u1
2019-10-29 11:15:56 status half-installed libx11-xcb1:amd64 2:1.6.4-3+deb9u1
2019-10-29 11:15:56 status unpacked libx11-xcb1:amd64 2:1.6.4-3+deb9u1
2019-10-29 11:15:56 status unpacked libx11-xcb1:amd64 2:1.6.4-3+deb9u1
2019-10-29 11:15:56 install libxcb-dri2-0:amd64 <none> 1.12-1
2019-10-29 11:15:56 status half-installed libxcb-dri2-0:amd64 1.12-1
2019-10-29 11:15:56 status unpacked libxcb-dri2-0:amd64 1.12-1
2019-10-29 11:15:56 status unpacked libxcb-dri2-0:amd64 1.12-1
2019-10-29 11:15:56 install libxcb-dri3-0:amd64 <none> 1.12-1
2019-10-29 11:15:56 status half-installed libxcb-dri3-0:amd64 1.12-1
2019-10-29 11:15:56 status unpacked libxcb-dri3-0:amd64 1.12-1
2019-10-29 11:15:56 status unpacked libxcb-dri3-0:amd64 1.12-1
2019-10-29 11:15:56 install libxcb-glx0:amd64 <none> 1.12-1
2019-10-29 11:15:56 status half-installed libxcb-glx0:amd64 1.12-1
2019-10-29 11:15:56 status unpacked libxcb-glx0:amd64 1.12-1
2019-10-29 11:15:56 status unpacked libxcb-glx0:amd64 1.12-1
2019-10-29 11:15:57 install libxcb-present0:amd64 <none> 1.12-1
2019-10-29 11:15:57 status half-installed libxcb-present0:amd64 1.12-1
2019-10-29 11:15:57 status unpacked libxcb-present0:amd64 1.12-1
2019-10-29 11:15:57 status unpacked libxcb-present0:amd64 1.12-1
2019-10-29 11:15:57 install libxcb-sync1:amd64 <none> 1.12-1
2019-10-29 11:15:57 status half-installed libxcb-sync1:amd64 1.12-1
2019-10-29 11:15:57 status unpacked libxcb-sync1:amd64 1.12-1
2019-10-29 11:15:57 status unpacked libxcb-sync1:amd64 1.12-1
2019-10-29 11:15:57 install libxfixes3:amd64 <none> 1:5.0.3-1
2019-10-29 11:15:57 status half-installed libxfixes3:amd64 1:5.0.3-1
2019-10-29 11:15:57 status unpacked libxfixes3:amd64 1:5.0.3-1
2019-10-29 11:15:57 status unpacked libxfixes3:amd64 1:5.0.3-1
2019-10-29 11:15:57 install libxdamage1:amd64 <none> 1:1.1.4-2+b3
2019-10-29 11:15:57 status half-installed libxdamage1:amd64 1:1.1.4-2+b3
2019-10-29 11:15:57 status unpacked libxdamage1:amd64 1:1.1.4-2+b3
2019-10-29 11:15:57 status unpacked libxdamage1:amd64 1:1.1.4-2+b3
2019-10-29 11:15:57 install libxshmfence1:amd64 <none> 1.2-1+b2
2019-10-29 11:15:57 status half-installed libxshmfence1:amd64 1.2-1+b2
2019-10-29 11:15:57 status unpacked libxshmfence1:amd64 1.2-1+b2
2019-10-29 11:15:57 status unpacked libxshmfence1:amd64 1.2-1+b2
2019-10-29 11:15:57 install libxxf86vm1:amd64 <none> 1:1.1.4-1+b2
2019-10-29 11:15:57 status half-installed libxxf86vm1:amd64 1:1.1.4-1+b2
2019-10-29 11:15:58 status unpacked libxxf86vm1:amd64 1:1.1.4-1+b2
2019-10-29 11:15:58 status unpacked libxxf86vm1:amd64 1:1.1.4-1+b2
2019-10-29 11:15:58 install libgl1-mesa-glx:amd64 <none> 13.0.6-1+b2
2019-10-29 11:15:58 status half-installed libgl1-mesa-glx:amd64 13.0.6-1+b2
2019-10-29 11:15:58 status unpacked libgl1-mesa-glx:amd64 13.0.6-1+b2
2019-10-29 11:15:58 status unpacked libgl1-mesa-glx:amd64 13.0.6-1+b2
2019-10-29 11:15:58 install libice6:amd64 <none> 2:1.0.9-2
2019-10-29 11:15:58 status half-installed libice6:amd64 2:1.0.9-2
2019-10-29 11:15:58 status unpacked libice6:amd64 2:1.0.9-2
2019-10-29 11:15:58 status unpacked libice6:amd64 2:1.0.9-2
2019-10-29 11:15:58 install libsm6:amd64 <none> 2:1.2.2-1+b3
2019-10-29 11:15:58 status half-installed libsm6:amd64 2:1.2.2-1+b3
2019-10-29 11:15:58 status unpacked libsm6:amd64 2:1.2.2-1+b3
2019-10-29 11:15:58 status unpacked libsm6:amd64 2:1.2.2-1+b3
2019-10-29 11:15:58 install libxt6:amd64 <none> 1:1.1.5-1
2019-10-29 11:15:58 status half-installed libxt6:amd64 1:1.1.5-1
2019-10-29 11:15:58 status unpacked libxt6:amd64 1:1.1.5-1
2019-10-29 11:15:58 status unpacked libxt6:amd64 1:1.1.5-1
2019-10-29 11:15:59 install libxmu6:amd64 <none> 2:1.1.2-2
2019-10-29 11:15:59 status half-installed libxmu6:amd64 2:1.1.2-2
2019-10-29 11:15:59 status unpacked libxmu6:amd64 2:1.1.2-2
2019-10-29 11:15:59 status unpacked libxmu6:amd64 2:1.1.2-2
2019-10-29 11:15:59 install libxpm4:amd64 <none> 1:3.5.12-1
2019-10-29 11:15:59 status half-installed libxpm4:amd64 1:3.5.12-1
2019-10-29 11:15:59 status unpacked libxpm4:amd64 1:3.5.12-1
2019-10-29 11:15:59 status unpacked libxpm4:amd64 1:3.5.12-1
2019-10-29 11:15:59 install libxaw7:amd64 <none> 2:1.0.13-1+b2
2019-10-29 11:15:59 status half-installed libxaw7:amd64 2:1.0.13-1+b2
2019-10-29 11:15:59 status unpacked libxaw7:amd64 2:1.0.13-1+b2
2019-10-29 11:15:59 status unpacked libxaw7:amd64 2:1.0.13-1+b2
2019-10-29 11:15:59 install libxcb-shape0:amd64 <none> 1.12-1
2019-10-29 11:15:59 status half-installed libxcb-shape0:amd64 1.12-1
2019-10-29 11:15:59 status unpacked libxcb-shape0:amd64 1.12-1
2019-10-29 11:15:59 status unpacked libxcb-shape0:amd64 1.12-1
2019-10-29 11:15:59 install libxcomposite1:amd64 <none> 1:0.4.4-2
2019-10-29 11:15:59 status half-installed libxcomposite1:amd64 1:0.4.4-2
2019-10-29 11:15:59 status unpacked libxcomposite1:amd64 1:0.4.4-2
2019-10-29 11:15:59 status unpacked libxcomposite1:amd64 1:0.4.4-2
2019-10-29 11:15:59 install libxft2:amd64 <none> 2.3.2-1+b2
2019-10-29 11:15:59 status half-installed libxft2:amd64 2.3.2-1+b2
2019-10-29 11:16:00 status unpacked libxft2:amd64 2.3.2-1+b2
2019-10-29 11:16:00 status unpacked libxft2:amd64 2.3.2-1+b2
2019-10-29 11:16:00 install libxinerama1:amd64 <none> 2:1.1.3-1+b3
2019-10-29 11:16:00 status half-installed libxinerama1:amd64 2:1.1.3-1+b3
2019-10-29 11:16:00 status unpacked libxinerama1:amd64 2:1.1.3-1+b3
2019-10-29 11:16:00 status unpacked libxinerama1:amd64 2:1.1.3-1+b3
2019-10-29 11:16:00 install libxmuu1:amd64 <none> 2:1.1.2-2
2019-10-29 11:16:00 status half-installed libxmuu1:amd64 2:1.1.2-2
2019-10-29 11:16:00 status unpacked libxmuu1:amd64 2:1.1.2-2
2019-10-29 11:16:00 status unpacked libxmuu1:amd64 2:1.1.2-2
2019-10-29 11:16:00 install libxrandr2:amd64 <none> 2:1.5.1-1
2019-10-29 11:16:00 status half-installed libxrandr2:amd64 2:1.5.1-1
2019-10-29 11:16:00 status unpacked libxrandr2:amd64 2:1.5.1-1
2019-10-29 11:16:00 status unpacked libxrandr2:amd64 2:1.5.1-1
2019-10-29 11:16:00 install libxv1:amd64 <none> 2:1.0.11-1
2019-10-29 11:16:00 status half-installed libxv1:amd64 2:1.0.11-1
2019-10-29 11:16:00 status unpacked libxv1:amd64 2:1.0.11-1
2019-10-29 11:16:00 status unpacked libxv1:amd64 2:1.0.11-1
2019-10-29 11:16:00 install libxxf86dga1:amd64 <none> 2:1.1.4-1+b3
2019-10-29 11:16:00 status half-installed libxxf86dga1:amd64 2:1.1.4-1+b3
2019-10-29 11:16:00 status unpacked libxxf86dga1:amd64 2:1.1.4-1+b3
2019-10-29 11:16:00 status unpacked libxxf86dga1:amd64 2:1.1.4-1+b3
2019-10-29 11:16:00 install x11-utils:amd64 <none> 7.7+3+b1
2019-10-29 11:16:00 status half-installed x11-utils:amd64 7.7+3+b1
2019-10-29 11:16:00 status unpacked x11-utils:amd64 7.7+3+b1
2019-10-29 11:16:00 status unpacked x11-utils:amd64 7.7+3+b1
2019-10-29 11:16:01 install libatk-wrapper-java:all <none> 0.33.3-13+deb9u1
2019-10-29 11:16:01 status half-installed libatk-wrapper-java:all 0.33.3-13+deb9u1
2019-10-29 11:16:01 status unpacked libatk-wrapper-java:all 0.33.3-13+deb9u1
2019-10-29 11:16:01 status unpacked libatk-wrapper-java:all 0.33.3-13+deb9u1
2019-10-29 11:16:01 install libcairo-gobject2:amd64 <none> 1.14.8-1
2019-10-29 11:16:01 status half-installed libcairo-gobject2:amd64 1.14.8-1
2019-10-29 11:16:01 status unpacked libcairo-gobject2:amd64 1.14.8-1
2019-10-29 11:16:01 status unpacked libcairo-gobject2:amd64 1.14.8-1
2019-10-29 11:16:01 install libgtk-3-common:all <none> 3.22.11-1
2019-10-29 11:16:01 status half-installed libgtk-3-common:all 3.22.11-1
2019-10-29 11:16:01 status unpacked libgtk-3-common:all 3.22.11-1
2019-10-29 11:16:01 status unpacked libgtk-3-common:all 3.22.11-1
2019-10-29 11:16:02 install libcolord2:amd64 <none> 1.3.3-2
2019-10-29 11:16:02 status half-installed libcolord2:amd64 1.3.3-2
2019-10-29 11:16:02 status unpacked libcolord2:amd64 1.3.3-2
2019-10-29 11:16:02 status unpacked libcolord2:amd64 1.3.3-2
2019-10-29 11:16:02 install libepoxy0:amd64 <none> 1.3.1-2
2019-10-29 11:16:02 status half-installed libepoxy0:amd64 1.3.1-2
2019-10-29 11:16:02 status unpacked libepoxy0:amd64 1.3.1-2
2019-10-29 11:16:02 status unpacked libepoxy0:amd64 1.3.1-2
2019-10-29 11:16:02 install libjson-glib-1.0-common:all <none> 1.2.6-1
2019-10-29 11:16:02 status half-installed libjson-glib-1.0-common:all 1.2.6-1
2019-10-29 11:16:02 status unpacked libjson-glib-1.0-common:all 1.2.6-1
2019-10-29 11:16:02 status unpacked libjson-glib-1.0-common:all 1.2.6-1
2019-10-29 11:16:02 install libjson-glib-1.0-0:amd64 <none> 1.2.6-1
2019-10-29 11:16:02 status half-installed libjson-glib-1.0-0:amd64 1.2.6-1
2019-10-29 11:16:02 status unpacked libjson-glib-1.0-0:amd64 1.2.6-1
2019-10-29 11:16:02 status unpacked libjson-glib-1.0-0:amd64 1.2.6-1
2019-10-29 11:16:02 install libsoup2.4-1:amd64 <none> 2.56.0-2+deb9u2
2019-10-29 11:16:02 status half-installed libsoup2.4-1:amd64 2.56.0-2+deb9u2
2019-10-29 11:16:02 status unpacked libsoup2.4-1:amd64 2.56.0-2+deb9u2
2019-10-29 11:16:02 status unpacked libsoup2.4-1:amd64 2.56.0-2+deb9u2
2019-10-29 11:16:03 install libsoup-gnome2.4-1:amd64 <none> 2.56.0-2+deb9u2
2019-10-29 11:16:03 status half-installed libsoup-gnome2.4-1:amd64 2.56.0-2+deb9u2
2019-10-29 11:16:03 status unpacked libsoup-gnome2.4-1:amd64 2.56.0-2+deb9u2
2019-10-29 11:16:03 status unpacked libsoup-gnome2.4-1:amd64 2.56.0-2+deb9u2
2019-10-29 11:16:03 install librest-0.7-0:amd64 <none> 0.8.0-2
2019-10-29 11:16:03 status half-installed librest-0.7-0:amd64 0.8.0-2
2019-10-29 11:16:03 status unpacked librest-0.7-0:amd64 0.8.0-2
2019-10-29 11:16:03 status unpacked librest-0.7-0:amd64 0.8.0-2
2019-10-29 11:16:03 install libwayland-client0:amd64 <none> 1.12.0-1+deb9u1
2019-10-29 11:16:03 status half-installed libwayland-client0:amd64 1.12.0-1+deb9u1
2019-10-29 11:16:03 status unpacked libwayland-client0:amd64 1.12.0-1+deb9u1
2019-10-29 11:16:03 status unpacked libwayland-client0:amd64 1.12.0-1+deb9u1
2019-10-29 11:16:03 install libwayland-cursor0:amd64 <none> 1.12.0-1+deb9u1
2019-10-29 11:16:03 status half-installed libwayland-cursor0:amd64 1.12.0-1+deb9u1
2019-10-29 11:16:03 status unpacked libwayland-cursor0:amd64 1.12.0-1+deb9u1
2019-10-29 11:16:03 status unpacked libwayland-cursor0:amd64 1.12.0-1+deb9u1
2019-10-29 11:16:03 install libwayland-server0:amd64 <none> 1.12.0-1+deb9u1
2019-10-29 11:16:03 status half-installed libwayland-server0:amd64 1.12.0-1+deb9u1
2019-10-29 11:16:03 status unpacked libwayland-server0:amd64 1.12.0-1+deb9u1
2019-10-29 11:16:03 status unpacked libwayland-server0:amd64 1.12.0-1+deb9u1
2019-10-29 11:16:03 install libgbm1:amd64 <none> 13.0.6-1+b2
2019-10-29 11:16:03 status half-installed libgbm1:amd64 13.0.6-1+b2
2019-10-29 11:16:03 status unpacked libgbm1:amd64 13.0.6-1+b2
2019-10-29 11:16:03 status unpacked libgbm1:amd64 13.0.6-1+b2
2019-10-29 11:16:04 install libxcb-xfixes0:amd64 <none> 1.12-1
2019-10-29 11:16:04 status half-installed libxcb-xfixes0:amd64 1.12-1
2019-10-29 11:16:04 status unpacked libxcb-xfixes0:amd64 1.12-1
2019-10-29 11:16:04 status unpacked libxcb-xfixes0:amd64 1.12-1
2019-10-29 11:16:04 install libegl1-mesa:amd64 <none> 13.0.6-1+b2
2019-10-29 11:16:04 status half-installed libegl1-mesa:amd64 13.0.6-1+b2
2019-10-29 11:16:04 status unpacked libegl1-mesa:amd64 13.0.6-1+b2
2019-10-29 11:16:04 status unpacked libegl1-mesa:amd64 13.0.6-1+b2
2019-10-29 11:16:04 install libwayland-egl1-mesa:amd64 <none> 13.0.6-1+b2
2019-10-29 11:16:04 status half-installed libwayland-egl1-mesa:amd64 13.0.6-1+b2
2019-10-29 11:16:04 status unpacked libwayland-egl1-mesa:amd64 13.0.6-1+b2
2019-10-29 11:16:04 status unpacked libwayland-egl1-mesa:amd64 13.0.6-1+b2
2019-10-29 11:16:04 install libxcursor1:amd64 <none> 1:1.1.14-1+deb9u2
2019-10-29 11:16:04 status half-installed libxcursor1:amd64 1:1.1.14-1+deb9u2
2019-10-29 11:16:04 status unpacked libxcursor1:amd64 1:1.1.14-1+deb9u2
2019-10-29 11:16:04 status unpacked libxcursor1:amd64 1:1.1.14-1+deb9u2
2019-10-29 11:16:04 install xkb-data:all <none> 2.19-1+deb9u1
2019-10-29 11:16:04 status half-installed xkb-data:all 2.19-1+deb9u1
2019-10-29 11:16:04 status unpacked xkb-data:all 2.19-1+deb9u1
2019-10-29 11:16:04 status unpacked xkb-data:all 2.19-1+deb9u1
2019-10-29 11:16:05 install libxkbcommon0:amd64 <none> 0.7.1-2~deb9u1
2019-10-29 11:16:05 status half-installed libxkbcommon0:amd64 0.7.1-2~deb9u1
2019-10-29 11:16:05 status unpacked libxkbcommon0:amd64 0.7.1-2~deb9u1
2019-10-29 11:16:05 status unpacked libxkbcommon0:amd64 0.7.1-2~deb9u1
2019-10-29 11:16:05 install libgtk-3-0:amd64 <none> 3.22.11-1
2019-10-29 11:16:05 status half-installed libgtk-3-0:amd64 3.22.11-1
2019-10-29 11:16:05 status unpacked libgtk-3-0:amd64 3.22.11-1
2019-10-29 11:16:05 status unpacked libgtk-3-0:amd64 3.22.11-1
2019-10-29 11:16:05 install libgtk2.0-common:all <none> 2.24.31-2
2019-10-29 11:16:05 status half-installed libgtk2.0-common:all 2.24.31-2
2019-10-29 11:16:06 status unpacked libgtk2.0-common:all 2.24.31-2
2019-10-29 11:16:06 status unpacked libgtk2.0-common:all 2.24.31-2
2019-10-29 11:16:06 install libgtk2.0-0:amd64 <none> 2.24.31-2
2019-10-29 11:16:06 status half-installed libgtk2.0-0:amd64 2.24.31-2
2019-10-29 11:16:06 status unpacked libgtk2.0-0:amd64 2.24.31-2
2019-10-29 11:16:06 status unpacked libgtk2.0-0:amd64 2.24.31-2
2019-10-29 11:16:06 install libatk-wrapper-java-jni:amd64 <none> 0.33.3-13+deb9u1
2019-10-29 11:16:06 status half-installed libatk-wrapper-java-jni:amd64 0.33.3-13+deb9u1
2019-10-29 11:16:06 status unpacked libatk-wrapper-java-jni:amd64 0.33.3-13+deb9u1
2019-10-29 11:16:07 status unpacked libatk-wrapper-java-jni:amd64 0.33.3-13+deb9u1
2019-10-29 11:16:07 install libdrm-amdgpu1:amd64 <none> 2.4.74-1
2019-10-29 11:16:07 status half-installed libdrm-amdgpu1:amd64 2.4.74-1
2019-10-29 11:16:07 status unpacked libdrm-amdgpu1:amd64 2.4.74-1
2019-10-29 11:16:07 status unpacked libdrm-amdgpu1:amd64 2.4.74-1
2019-10-29 11:16:07 install libpciaccess0:amd64 <none> 0.13.4-1+b2
2019-10-29 11:16:07 status half-installed libpciaccess0:amd64 0.13.4-1+b2
2019-10-29 11:16:07 status unpacked libpciaccess0:amd64 0.13.4-1+b2
2019-10-29 11:16:07 status unpacked libpciaccess0:amd64 0.13.4-1+b2
2019-10-29 11:16:07 install libdrm-intel1:amd64 <none> 2.4.74-1
2019-10-29 11:16:07 status half-installed libdrm-intel1:amd64 2.4.74-1
2019-10-29 11:16:07 status unpacked libdrm-intel1:amd64 2.4.74-1
2019-10-29 11:16:07 status unpacked libdrm-intel1:amd64 2.4.74-1
2019-10-29 11:16:07 install libdrm-nouveau2:amd64 <none> 2.4.74-1
2019-10-29 11:16:07 status half-installed libdrm-nouveau2:amd64 2.4.74-1
2019-10-29 11:16:07 status unpacked libdrm-nouveau2:amd64 2.4.74-1
2019-10-29 11:16:07 status unpacked libdrm-nouveau2:amd64 2.4.74-1
2019-10-29 11:16:07 install libdrm-radeon1:amd64 <none> 2.4.74-1
2019-10-29 11:16:07 status half-installed libdrm-radeon1:amd64 2.4.74-1
2019-10-29 11:16:07 status unpacked libdrm-radeon1:amd64 2.4.74-1
2019-10-29 11:16:07 status unpacked libdrm-radeon1:amd64 2.4.74-1
2019-10-29 11:16:07 install libflac8:amd64 <none> 1.3.2-1
2019-10-29 11:16:07 status half-installed libflac8:amd64 1.3.2-1
2019-10-29 11:16:08 status unpacked libflac8:amd64 1.3.2-1
2019-10-29 11:16:08 status unpacked libflac8:amd64 1.3.2-1
2019-10-29 11:16:08 install libgail18:amd64 <none> 2.24.31-2
2019-10-29 11:16:08 status half-installed libgail18:amd64 2.24.31-2
2019-10-29 11:16:08 status unpacked libgail18:amd64 2.24.31-2
2019-10-29 11:16:08 status unpacked libgail18:amd64 2.24.31-2
2019-10-29 11:16:08 install libgail-common:amd64 <none> 2.24.31-2
2019-10-29 11:16:08 status half-installed libgail-common:amd64 2.24.31-2
2019-10-29 11:16:08 status unpacked libgail-common:amd64 2.24.31-2
2019-10-29 11:16:08 status unpacked libgail-common:amd64 2.24.31-2
2019-10-29 11:16:08 install libgif7:amd64 <none> 5.1.4-0.4
2019-10-29 11:16:08 status half-installed libgif7:amd64 5.1.4-0.4
2019-10-29 11:16:08 status unpacked libgif7:amd64 5.1.4-0.4
2019-10-29 11:16:08 status unpacked libgif7:amd64 5.1.4-0.4
2019-10-29 11:16:08 install libllvm3.9:amd64 <none> 1:3.9.1-9
2019-10-29 11:16:08 status half-installed libllvm3.9:amd64 1:3.9.1-9
2019-10-29 11:16:10 status unpacked libllvm3.9:amd64 1:3.9.1-9
2019-10-29 11:16:10 status unpacked libllvm3.9:amd64 1:3.9.1-9
2019-10-29 11:16:10 install libsensors4:amd64 <none> 1:3.4.0-4
2019-10-29 11:16:10 status half-installed libsensors4:amd64 1:3.4.0-4
2019-10-29 11:16:10 status unpacked libsensors4:amd64 1:3.4.0-4
2019-10-29 11:16:10 status unpacked libsensors4:amd64 1:3.4.0-4
2019-10-29 11:16:10 install libgl1-mesa-dri:amd64 <none> 13.0.6-1+b2
2019-10-29 11:16:10 status half-installed libgl1-mesa-dri:amd64 13.0.6-1+b2
2019-10-29 11:16:11 status unpacked libgl1-mesa-dri:amd64 13.0.6-1+b2
2019-10-29 11:16:11 status unpacked libgl1-mesa-dri:amd64 13.0.6-1+b2
2019-10-29 11:16:11 install libglib2.0-data:all <none> 2.50.3-2+deb9u1
2019-10-29 11:16:11 status half-installed libglib2.0-data:all 2.50.3-2+deb9u1
2019-10-29 11:16:11 status unpacked libglib2.0-data:all 2.50.3-2+deb9u1
2019-10-29 11:16:11 status unpacked libglib2.0-data:all 2.50.3-2+deb9u1
2019-10-29 11:16:11 install libgtk-3-bin:amd64 <none> 3.22.11-1
2019-10-29 11:16:11 status half-installed libgtk-3-bin:amd64 3.22.11-1
2019-10-29 11:16:11 status unpacked libgtk-3-bin:amd64 3.22.11-1
2019-10-29 11:16:12 status unpacked libgtk-3-bin:amd64 3.22.11-1
2019-10-29 11:16:12 install libgtk2.0-bin:amd64 <none> 2.24.31-2
2019-10-29 11:16:12 status half-installed libgtk2.0-bin:amd64 2.24.31-2
2019-10-29 11:16:12 status unpacked libgtk2.0-bin:amd64 2.24.31-2
2019-10-29 11:16:12 status unpacked libgtk2.0-bin:amd64 2.24.31-2
2019-10-29 11:16:12 install xorg-sgml-doctools:all <none> 1:1.11-1
2019-10-29 11:16:12 status half-installed xorg-sgml-doctools:all 1:1.11-1
2019-10-29 11:16:12 status unpacked xorg-sgml-doctools:all 1:1.11-1
2019-10-29 11:16:12 status unpacked xorg-sgml-doctools:all 1:1.11-1
2019-10-29 11:16:12 install x11proto-core-dev:all <none> 7.0.31-1
2019-10-29 11:16:12 status half-installed x11proto-core-dev:all 7.0.31-1
2019-10-29 11:16:12 status unpacked x11proto-core-dev:all 7.0.31-1
2019-10-29 11:16:12 status unpacked x11proto-core-dev:all 7.0.31-1
2019-10-29 11:16:12 install libice-dev:amd64 <none> 2:1.0.9-2
2019-10-29 11:16:12 status half-installed libice-dev:amd64 2:1.0.9-2
2019-10-29 11:16:12 status unpacked libice-dev:amd64 2:1.0.9-2
2019-10-29 11:16:12 status unpacked libice-dev:amd64 2:1.0.9-2
2019-10-29 11:16:12 install libpthread-stubs0-dev:amd64 <none> 0.3-4
2019-10-29 11:16:12 status half-installed libpthread-stubs0-dev:amd64 0.3-4
2019-10-29 11:16:12 status unpacked libpthread-stubs0-dev:amd64 0.3-4
2019-10-29 11:16:12 status unpacked libpthread-stubs0-dev:amd64 0.3-4
2019-10-29 11:16:12 install libvorbis0a:amd64 <none> 1.3.5-4+deb9u2
2019-10-29 11:16:12 status half-installed libvorbis0a:amd64 1.3.5-4+deb9u2
2019-10-29 11:16:13 status unpacked libvorbis0a:amd64 1.3.5-4+deb9u2
2019-10-29 11:16:13 status unpacked libvorbis0a:amd64 1.3.5-4+deb9u2
2019-10-29 11:16:13 install libvorbisenc2:amd64 <none> 1.3.5-4+deb9u2
2019-10-29 11:16:13 status half-installed libvorbisenc2:amd64 1.3.5-4+deb9u2
2019-10-29 11:16:13 status unpacked libvorbisenc2:amd64 1.3.5-4+deb9u2
