	ACA>AAA	ACC>AAC	ACG>AAG	ACT>AAT	CCA>CAA	CCC>CAC	CCG>CAG	CCT>CAT	GCA>GAA	GCC>GAC	GCG>GAG	GCT>GAT	TCA>TAA	TCC>TAC	TCG>TAG	TCT>TAT	ACA>AGA	ACC>AGC	ACG>AGG	ACT>AGT	CCA>CGA	CCC>CGC	CCG>CGG	CCT>CGT	GCA>GGA	GCC>GGC	GCG>GGG	GCT>GGT	TCA>TGA	TCC>TGC	TCG>TGG	TCT>TGT	ACA>ATA	ACC>ATC	ACG>ATG	ACT>ATT	CCA>CTA	CCC>CTC	CCG>CTG	CCT>CTT	GCA>GTA	GCC>GTC	GCG>GTG	GCT>GTT	TCA>TTA	TCC>TTC	TCG>TTG	TCT>TTT	ATA>AAA	ATC>AAC	ATG>AAG	ATT>AAT	CTA>CAA	CTC>CAC	CTG>CAG	CTT>CAT	GTA>GAA	GTC>GAC	GTG>GAG	GTT>GAT	TTA>TAA	TTC>TAC	TTG>TAG	TTT>TAT	ATA>ACA	ATC>ACC	ATG>ACG	ATT>ACT	CTA>CCA	CTC>CCC	CTG>CCG	CTT>CCT	GTA>GCA	GTC>GCC	GTG>GCG	GTT>GCT	TTA>TCA	TTC>TCC	TTG>TCG	TTT>TCT	ATA>AGA	ATC>AGC	ATG>AGG	ATT>AGT	CTA>CGA	CTC>CGC	CTG>CGG	CTT>CGT	GTA>GGA	GTC>GGC	GTG>GGG	GTT>GGT	TTA>TGA	TTC>TGC	TTG>TGG	TTT>TGT
Signature 11	0.000139691943165	0.000949125694527	0.0	0.000140464453471	0.000641893073343	0.00193201881856	0.00249784692925	0.00127970991364	0.000375303184525	0.0012266817496	0.0	0.000600936625128	0.000656506381982	0.00240705329297	0.000175750995298	0.000288298886907	0.000488921801079	0.000284737708358	0.0	0.000632090040619	0.0	0.000227296331595	0.0019982775434	0.000182815701948	0.0	0.00024533634992	0.0	0.0	7.29451535535e-05	0.00105910344891	0.000527252985893	0.000576597773815	0.0157153436061	0.104308913829	0.0110576645675	0.0448783928839	0.028426693248	0.172517915681	0.0337209335449	0.0745888063948	0.0244885327902	0.119601470586	0.0231049849994	0.0522814863861	0.0220294363732	0.152992307301	0.0140600796238	0.0687592845274	9.68632243541e-05	7.38294440781e-05	0.000492147005136	0.000161600611311	0.000225316257258	0.000987117511744	0.000587649697803	0.000306023484575	0.000191625355289	0.000290506288611	0.000341204871757	6.97263263502e-05	0.000153084770628	0.0	0.0	0.000441255334012	0.000290589673062	0.00110744166117	0.000562453720156	0.000161600611311	5.63290643144e-05	0.000358951822453	9.79416163005e-05	0.000688552840294	0.000638751184297	0.00154936687259	0.00162072314085	0.00160370550606	0.000102056513752	0.000688854855275	0.000486923365867	0.000275784583758	0.0	0.0	7.03067150195e-05	0.0	0.0	8.97379556131e-05	0.00107735777931	0.000688552840294	0.0	0.0	0.000853012179393	0.0	0.0	0.0	0.000208681442515	0.000165470750255
Signature 12	0.00689096513027	0.00571570167045	0.00334524400212	0.00413944611886	0.0158615776609	0.016309040747	0.00896131650321	0.00831552764278	0.00745352842223	0.00880172702189	0.00493403703188	0.00346488760678	0.00616862461584	0.0122131827583	0.00427857705989	0.00452508788667	0.00277428466283	0.00182416010759	0.0	0.00224969897764	0.00223237018931	0.00276671226957	0.0	0.00222528204525	0.0014426184043	0.00172891066501	0.0	0.00115496253559	0.00224313622394	0.00333086802498	0.0	0.00138523098571	0.0108286594904	0.00656697638732	0.00373880212001	0.00602919326008	0.0219712223895	0.0136879449126	0.0147221628267	0.0240096220672	0.0149070568445	0.0144599801074	0.00756552344888	0.0147578546215	0.0128980332877	0.0117197208286	0.0022518826631	0.00831138591429	0.00359919091333	0.00614880781538	0.0041438364145	0.00414114997576	0.0012269572263	0.00988832169442	0.00389024474567	0.00529342164257	0.00122763974865	0.00483890231096	0.00207661887569	0.00276953234963	0.00372677825647	0.0129451506752	0.0032977085001	0.00664317662099	0.0289176373381	0.0299872627304	0.0438706159535	0.0172547915657	0.0225182738002	0.0442674866552	0.0520790828856	0.0317605298554	0.0468958383986	0.0339963905949	0.0448112494227	0.0361826000516	0.0326910373374	0.0335397085676	0.028520722163	0.0262193460254	0.000744660188964	0.000945970433136	0.00162150120567	0.00207057498788	0.000938261408343	0.00563404375612	0.00564712946952	0.006175658583	0.0	0.000496297672919	0.00120225303329	0.00285887210284	0.00124225941882	0.00264787172902	0.000980399824354	0.00226150693481
Signature 13	0.000298684361535	0.000786562132318	7.48350621462e-05	0.000759601654771	0.00200320186987	0.00168299649964	0.00077909993687	0.00146750607876	0.000158342679158	0.00118191157556	0.000317521361312	0.000705101989033	0.0448826683121	0.0213144618508	0.00514840676646	0.0171570979264	0.00336836035345	0.00111645690237	3.90227244373e-05	0.00346366683249	0.00624784844684	0.00132447257447	0.000910884783544	0.00745343027809	0.00161737407949	0.00123607345732	0.000268232283956	0.0034290467043	0.261131911254	0.0785756091048	0.0213925672301	0.304042831573	0.00132067917769	4.91149067238e-05	0.000621120305526	0.0	0.00427242828657	0.00145792951796	0.000412265285146	0.000714352987566	0.00351676981642	0.00394131056875	0.0105115866226	0.00215934355856	0.106081713702	0.0184797774148	0.0136999246951	0.0259094673082	0.00076940899264	0.000999717845952	9.21068960584e-05	0.000668721456411	0.00020519218605	0.000254819165171	0.000359019034192	7.82290425902e-07	0.000112571224652	0.000312801154149	0.000167283930058	0.000109331110501	0.000262868476391	0.000754637998629	0.00021787831701	0.000112979397878	0.000339939482015	0.000137231460364	0.000250737474627	0.000184045041757	3.07627219981e-05	4.96456176667e-05	6.79029399313e-05	7.46616357788e-07	0.000860096156166	0.000655494734266	0.000686598692637	0.000602289626773	0.000511092011474	0.000130015778076	3.32355832128e-05	0.000126618203781	0.000238936320244	0.000105991797706	3.23332168862e-05	0.000132458428597	1.08613567658e-05	0.000169229792925	5.75368909346e-05	0.000453196826982	1.50871247887e-05	0.000115504576928	1.15278688016e-05	4.78680143208e-05	0.000356292884151	0.000230109871378	4.25656477636e-07	0.000472494962272
Signature 14	6.03927895095e-05	0.00344680526816	0.000663964173962	0.0179751232179	0.00444013733511	0.0100231984633	0.00194380214589	0.0993487719879	0.00146028791215	0.0120915084097	0.00244174098853	0.0637380781833	0.00031536259032	0.0138196648931	0.0	0.032157064956	6.03927895102e-05	0.0	0.0	6.07267676281e-05	0.0	0.0	0.0	0.0	0.000162254212461	0.000106065863243	0.0	0.000259801949117	0.0	0.0	0.0	6.23198933256e-05	0.0176950873265	0.0263434402638	0.065865246057	0.016821314633	0.0047572900019	0.0164105308173	0.0632815587496	0.0147007729433	0.0451877981705	0.0655487034841	0.217092971526	0.0480633605866	0.00580267166189	0.0235600311129	0.0142846424314	0.0142712555716	0.0	0.000510697006551	0.0	0.000419187169245	0.0	0.0026381459319	0.000169371755693	0.00132302632996	0.0	0.00209323515038	0.0	0.000542604037091	0.0	0.00105888531159	0.0	0.000572301592419	0.00108879470688	0.00293650778767	0.00212769110485	0.00116440880346	0.000292231827895	0.00411240395266	0.00135497404554	0.00178608554545	0.00430794398873	0.0106336345639	0.00604801432961	0.00518488302109	0.000794194664654	0.00370609859056	0.00204496189255	0.00123998678358	0.0	0.00127674251638	0.000425538220971	0.00260827571975	0.0	0.00155185054817	0.000423429389232	0.00416753293938	0.0	0.00159085871429	0.000885075267748	0.00229099482327	0.0	0.000992704979615	0.000120291876032	0.00119229498421
Signature 15	0.000705498412573	0.00294981682011	0.0	0.00311044566624	0.00755234533626	0.00741742293198	0.00291117562001	0.0161930878253	0.00174962439548	0.00943579342011	0.00259309160655	0.0240462428223	0.0032305958004	0.00463819189122	0.00341388688735	0.00812011728627	0.000596960195254	7.37454205027e-05	0.000715967800693	0.000545692222148	0.000641236868173	0.000264907961857	0.00077631349867	0.00120737935539	0.00160382236253	0.000476555223238	0.00119681151071	0.00140075200907	0.000510094073747	0.00194504821245	0.0	0.000840012133062	0.00634948571316	0.012462976065	0.0368723417357	0.00360156866618	0.00363367558631	0.00777063354779	0.0300821480735	0.00681814224222	0.0347008838438	0.128193355051	0.364828042183	0.0622556448474	0.00634783736219	0.0116702892747	0.0142017694514	0.00425606147418	0.000790240978097	0.00516277779368	0.000491643884878	0.00330643630998	0.00070026729793	0.00299816791733	0.0020546713091	0.000416106145863	0.0	0.00285909907881	0.00172321674345	0.00232957429472	0.000317184565335	0.00112992636153	0.000324283723812	0.000128567903374	0.00432751011815	0.00418758643265	0.00398777817734	0.00263677832315	0.00140053459586	0.00348624176434	0.00974066398387	0.00208053072932	0.00967782256457	0.0375444852717	0.0102067453266	0.00509255776054	0.00269606880535	0.00588751104164	0.00210784420478	0.0020142304862	0.0	0.000344185186245	0.000655525179837	0.00121375510113	0.0	0.00132477187045	0.000532692561618	0.00267496808055	0.0	0.00165526788773	0.00245226998106	0.0102934678139	0.0	0.000237879234006	0.000486425585718	0.00141424693712
Signature 16	0.0142842788498	0.0116946316076	0.00429185139999	0.00785073270163	0.0185205062713	0.0144362206571	0.00698038830701	0.00975335126304	0.0114415423364	0.0146470727369	0.0117396936199	0.00801510199786	0.011304395779	0.0177339214334	0.00892994666838	0.0143738698252	0.00425866698629	0.00289351709879	0.0	0.00651253962749	0.00465924686071	0.00721811032857	0.00888413057255	0.0092889059648	0.0036946647128	0.00498623752745	0.0	0.00368949139584	0.00463294908975	0.007827386012	0.0	0.015472509557	0.0119775008989	0.00916280414617	0.00682794540908	0.00901050003256	0.0244610460187	0.014147496244	0.00507664604146	0.0244994894821	0.0148978415839	0.0143354328914	0.00293492340497	0.0147579655834	0.0159373448688	0.0160216807433	0.00803695200154	0.0176697890207	0.00498316222319	0.0068461047383	0.0071445992609	0.00574767378529	0.0038638243734	0.0145907367436	0.016173413859	0.00932947227491	0.00243413159645	0.00492022944116	0.00552607136143	0.00292281821263	0.00550960849404	0.00845854273229	0.00556665370981	0.00560507010671	0.0441102137534	0.0160367658938	0.0310790067849	0.0340070698963	0.0104466362688	0.022114085377	0.0236380664093	0.0255588667531	0.0130631729009	0.0121775678669	0.0160364423822	0.0125769753392	0.015945455171	0.0177921071265	0.0145793311447	0.0121910274821	0.00319906710625	0.00393885478094	0.00544775693644	0.00520027628193	0.000143104606422	0.00934719072638	0.00833552868118	0.0180758525326	0.0	0.00393618355293	0.000866834723361	0.00389709095018	0.00440768679523	0.00670849940837	0.00432961955207	0.0114203303424
Signature 17	0.00153420424464	0.00038945810388	2.90242448657e-06	0.00267750059602	0.00113510793435	0.000574861603284	0.000890861601276	3.45002424948e-05	0.00735201795026	0.00190288341298	0.00395117381961	0.00372716218738	0.00159575414181	0.00148516081101	0.0045788637834	0.00433144949042	0.00139157584608	0.00185138169422	4.75110200973e-05	0.00111869649633	0.00211642260718	0.000966597546985	1.05355517968e-05	0.00104530214982	0.00145830272246	0.000383518392523	1.34743026504e-05	0.00218602101098	0.000343441030414	0.000756829490927	2.87457092525e-05	0.00246491654501	0.00783046335793	0.00480716641836	0.0169944612676	0.00483008133269	0.023380082764	0.00524231343959	0.0394607115173	0.0105738643798	0.00232725013428	0.000478710054734	0.0231195090168	0.00111162462982	0.0140817063904	0.0193708663181	0.0342888628881	0.0171340854991	0.000355961426929	0.00166292561427	0.000916595756795	0.00132108780392	2.03147374286e-05	0.0110001370861	0.00524564075234	0.0286606130434	6.54471297422e-06	0.00298789053685	0.00361931036215	0.0032428695734	0.000427546231955	0.00236705714533	1.76257928969e-05	0.00256799267233	0.00156629023133	0.00715077837518	0.00373674681499	0.00202821689565	0.00501600248792	0.0426685460824	0.0335963669948	0.0934439986212	8.73170847874e-06	0.01121296317	0.00475998368043	0.00681279635777	0.00104534479253	0.0101626624347	0.00494738516941	0.0047669403841	3.08571734093e-05	0.0057260589022	0.00293481765387	0.0199738860275	6.17763162825e-05	0.021318987108	0.0157941446489	0.239831486989	3.00165742994e-05	0.0105404303541	0.00489155597121	0.0530844068123	8.16230859016e-05	0.00882209147554	0.0037718058968	0.038383293688
Signature 18	0.0356022420629	0.0104728678003	0.00354431455533	0.0137596907928	0.082101887396	0.0236609896981	0.0432792891433	0.034736884508	0.12181866688	0.0199111876383	0.0240071612419	0.0727519094891	0.0493543216867	0.0406602374296	0.0268779829356	0.0856932654303	0.0010686273439	0.00239212606393	0.00404997719506	0.00282149631077	0.00042403455013	0.004188800102	0.0136193145355	0.00508888935339	0.000874317575316	0.000802550665831	0.0014056154496	0.00139077255251	0.00132652744298	0.00763599916738	0.00268245439394	0.00259316430287	0.002695101716	0.00235998871579	0.0131110019477	0.0039710093314	0.00903400036261	0.00648206513095	0.0407720326	0.00475118583296	0.0025580608467	0.0051956646198	0.0308067113162	0.00193290443745	0.0109798272038	0.00967511656152	0.0204739005753	0.00392417624743	0.00148366341025	0.000604048084529	0.00319337745578	0.00148679948137	0.000234275147138	0.00225503417131	0.00545603853348	0.00255706175274	0.00120827293236	0.00147513523168	0.00129517860045	0.00253956204694	0.00240012338272	0.00199033350517	0.00141495835838	0.00156811241915	0.00143278312001	0.00112689066651	0.00236118158687	0.00298352612495	0.000109181263253	0.00276080006205	0.00256496314243	0.00101089747975	0.000340896646572	0.0022260507607	0.00505129837084	0.00335574707386	0.000155591377642	0.00483332449002	0.00108136300768	0.000755381560048	0.000188626720751	0.000934541619112	0.00168009175762	0.000183968690863	3.46586814811e-05	0.00182445403518	0.00524752093907	0.0018069428212	0.000864299833597	8.98994520914e-07	0.00834131590007	0.00203286867326	1.86925698746e-05	0.00249651969962	0.000529434113319	0.00118300056379
Signature 19	0.00739784884745	0.00695241620851	0.00076011837709	0.0051445627732	0.0101663014891	0.01788709725	0.00445060077173	0.00868630440236	0.002972025624	0.00376421057767	0.0	0.00713822499485	0.00368253541297	0.00600435773905	0.00313148698643	0.0062070113552	0.00401004890796	0.00178507983732	0.0	0.00500552053608	0.000181541098019	0.00314992907547	0.000494511196859	0.000723858700197	0.001857516015	0.0	0.0	0.0	0.000361032883625	0.00104837992269	0.0	0.00749122060111	0.0152796691148	0.0190721687882	0.0559447125538	0.0184926175361	0.0397575004662	0.0847105926367	0.0588468324262	0.104869029191	0.0347355494805	0.0745556546673	0.0706461160423	0.0909132266706	0.015741033726	0.0314513976807	0.0156574349321	0.0190491038142	0.000527353610931	0.00387334142723	0.00313176836878	0.00175960828213	0.00239762526177	0.00470795555095	0.00203594890457	0.00166608731741	0.00164393779149	0.0	0.00135100055597	0.00358905770405	0.00196995204019	0.00363669403923	0.00358052105593	0.00464086804293	0.00695147941681	0.00350793185862	0.00939530510635	0.00853143409517	0.00368007598318	0.00621805450126	0.00387799791347	0.00401375581013	0.00246590668723	0.00287564883969	0.00506625208487	0.00683301370579	0.00262660272026	0.00151528918301	0.00392480192669	0.00207474100743	0.000671177323002	0.0	0.000695948526396	0.000906464872611	0.0	0.000977122850197	0.00126034932188	0.00143889359231	0.0	0.0	0.00363081399416	0.00172550851156	0.00161637090478	0.00136376026471	0.000757417915678	0.00070977981833
Signature 20	0.000797583825244	0.0020313220735	2.4031665181e-07	0.00204447975496	0.0154208856996	0.040146871008	0.0301743236171	0.0914694968804	0.00101344859613	0.00388361753411	0.00932069418957	0.0125396273821	0.000485893534875	0.00378137158196	0.0017027203435	0.00852991558318	0.000471158285869	0.00189152707835	1.89275993562e-05	0.000576766429128	1.18171845468e-05	0.000602871507477	0.0	0.000106799151384	0.00121652038143	0.00215007584591	1.58393136806e-06	0.0012002116458	1.71530935313e-05	0.000141629018217	0.0	0.000476440767203	0.0222100847367	0.0203876170397	0.0513833844788	0.0127912502912	0.00989051817624	0.0199651181672	0.10729230729	0.0122492800973	0.0515693218097	0.0646154245121	0.0114103058195	0.0480572166669	0.00756077085422	0.00761776623627	0.0393982164705	0.0066543007094	0.000269222582841	0.00140859169735	0.000129675015334	0.00386863126506	2.45539188175e-05	0.0038116618088	0.00106900629189	0.00176623631826	0.000100839856833	0.00356033775172	0.00068379774645	0.0012825907577	0.000456569907749	0.000524580832325	6.53003354599e-05	0.00123490780053	0.00768438503066	0.0137552313295	0.0372756242384	0.00382701389559	0.0081048191332	0.0159413513052	0.0702827618838	0.00814514275183	0.00152642573746	0.00146720678403	0.0225708919815	0.00101100304116	0.00283173697066	0.00832140350501	0.0159998243552	0.00287987428322	8.27393939563e-07	0.000272498192531	0.000448218593866	0.000277397594979	1.26819371625e-05	0.0073613854703	0.0145813360842	0.00161804927983	2.21247615761e-06	0.00265262625352	0.00225629993044	0.00240125346399	1.32912975004e-07	0.000279423963496	0.000346970292184	0.000328628850383
Signature 21	8.08609170408e-05	0.000769164213983	0.0	0.000487848515607	0.00212320507852	0.00184199211169	0.00780776771549	0.00592609794481	0.000108622440855	0.00539650768654	0.000891623970537	0.00266687437674	8.44488504682e-05	0.000557330744278	0.0	0.000333764594419	0.000404304585202	0.000879044815981	0.0	0.00146354554682	0.000106160253926	0.0	0.0	0.000317469532758	0.000434489763421	0.00596456112723	0.0	0.000463804239433	0.000168897700936	0.000334398446567	0.0	0.000250323445814	0.00412390676906	0.00681259732385	0.0455164287675	0.00243924257803	0.00360944863348	0.011972948726	0.0919581530935	0.00423292710344	0.0177054578594	0.0556692371875	0.0056469518134	0.0192478759365	0.00540472642997	0.00958608880157	0.0256369075752	0.0053402335107	0.00465376359307	0.0249579982052	0.00219764667435	0.00268155988164	0.0	0.00384392756135	0.00283468349392	0.000885711052404	0.0	0.0159191519122	0.00306135874524	0.00330961853739	0.00159504080073	0.00398744795463	0.0	0.00051084278948	0.0148584018333	0.0141029784379	0.018232327965	0.0117863911077	0.0142815041846	0.0103889934091	0.0239247286887	0.018068505469	0.105450475715	0.0745509578988	0.0872981009933	0.0809645705611	0.0229804026476	0.0277349157733	0.020052070457	0.0174963655397	0.0	0.00264965049439	0.00130230914036	0.00112251343883	0.0	0.000519449670453	0.000453549359027	0.00283427536769	0.0	0.000672640221643	0.000395014031644	0.000645779226808	0.0	0.00159497918185	0.000241591210326	0.000191566046055
Signature 22	0.00133742723931	0.00296162206966	0.0	0.000824785662392	0.00531138008248	0.00544662355684	0.00286251507457	0.00516668603864	0.00155089154468	0.00282605397302	0.00109108771759	0.000661956402791	0.00376259395126	0.00335830855375	0.0011481633399	0.0033084707098	0.000469183838393	0.0	0.0	0.000267749252285	0.000679456187694	0.00119408360189	0.00121512270951	0.00204887831111	0.0	0.0	0.000701693538336	0.000686553550475	0.000209404281945	0.000770630797945	0.000885610992395	0.000236162113064	0.00276844239066	0.00184252941353	0.00708885972542	0.0	0.00902569390226	0.01028832381	0.0174964320759	0.00485240450556	0.00228789335401	0.00504287907828	0.0107873947971	0.00142051714877	0.00187285026013	0.00244029002102	0.00335279797607	0.00108478659298	0.0305942342777	0.0109657863233	0.0607891485219	0.0100122755344	0.0623168781541	0.0613573325135	0.265862824821	0.0602195002887	0.0436757736786	0.0116985902437	0.0546174237529	0.00941072307941	0.0265120507785	0.0249162860934	0.0618528758825	0.0165572095774	0.0103831678901	0.0010416764227	0.00439803518779	0.00180395062319	0.00288809955667	0.00154509819116	0.00342852938504	0.00230188753863	0.00342959414011	0.0	0.00160167315899	0.00138570958686	0.00312064608995	0.000888823845673	0.00157785284221	0.0	0.00101858962638	0.0	0.000972828206424	0.0	0.000803432554824	0.00121623241794	0.00522268093132	0.00158703195806	0.0	0.0	0.00203899635904	0.0	0.00107300617221	0.0	0.00227835364965	0.0
Signature 23	0.000299797334314	0.000329606813632	0.0	0.0	0.000143022587815	0.00079286397738	0.000387730075401	0.000625465318987	0.000310826510933	0.000660056290711	0.000363168496474	0.0	0.0014304737684	0.000634824049775	0.000165386062754	0.000141545964365	0.0	0.0	0.0	0.0	0.000172809486246	0.00030533787836	0.0	0.000169427550167	0.0	0.000159691038225	0.0	0.0	0.000159263090895	0.000151125845518	0.0	0.000299534137239	0.0130715794508	0.0735778665097	0.0134479122332	0.0220822496581	0.0525876318961	0.200536815914	0.035825701605	0.135018571635	0.0473310138252	0.18921015452	0.0317102433732	0.102021920483	0.0100544661285	0.0396626558509	0.00458025698436	0.0166014472203	0.0	0.0	0.000158035244235	0.0	0.000317064581865	0.0	0.000160530686806	0.00033160840474	0.0	0.000167962116823	0.0	0.0	0.0	0.0	0.000152476943491	0.0	0.000489920034757	0.000154877845279	0.000332022197585	0.000159750512489	0.0	0.0	0.000297382489942	0.0	0.000151893665191	0.000493441243054	0.0	0.000657352370214	0.0	0.000167110566538	0.000157737742594	0.0	0.0	0.0	0.0	0.0	0.0	0.00016154820185	0.0	0.000152714397063	0.0	0.0	0.000151128649766	0.0	0.0	0.0	0.000162998542356	0.0
Signature 24	0.0180896293977	0.0173465910763	0.0284357062244	0.0156206299715	0.0526948383074	0.0346857242786	0.0506523838238	0.0166001699294	0.046381734877	0.121937061902	0.107987322391	0.0456646054663	0.0207423982233	0.054439754378	0.0203432383542	0.0197431650093	0.00757347218296	0.00722976610661	0.0	0.00246460536973	0.0111731739756	0.0165487859146	0.00180096675261	0.00858554185335	0.00419486817909	0.0103917853911	0.0130576863189	0.00276708517433	0.00674074977194	0.00659698751762	0.00253081314829	0.00397547485904	0.00398818028006	0.00329889486837	0.00431925166923	0.0021719015687	0.00500378395666	0.0	0.00660434665567	0.00328193414992	0.0200868107904	0.0176554026017	0.0293570312637	0.0164170208861	0.0175244094612	0.010494511803	0.00852234572422	0.00360519503868	0.000510893171402	1.01280799231e-05	0.00402525492824	2.41913008528e-06	0.00140899291976	0.00218611366944	0.00611988051549	0.0020164505528	0.00128502335134	0.00424895718279	0.000150973449074	0.0	0.0	0.00553198262146	0.00704511591164	0.000134932985174	0.00206941653836	0.000419158849356	0.0017313698786	0.00346873094391	0.00094159659654	0.0036134377235	0.0	0.00110491759189	0.000733287559936	0.00587493736595	0.000214156888057	0.00267196715831	0.000776133267797	0.00162242640781	0.000302677094175	0.000178602258415	0.0	0.000977193295432	0.000538788859122	0.000523767490098	0.0	0.00177312341208	0.00010086774409	0.0017525787061	0.0	0.000939970632199	0.00225559198843	0.000520147947751	0.0	0.0	0.000855632164392	3.46663247511e-05
Signature 25	0.00815719396306	0.0078390122085	0.00262505471688	0.00411622019104	0.0160508544413	0.0104904957485	0.00376404529871	0.0135520666094	0.0149088508102	0.00936327900061	0.0019937153256	0.0123782113909	0.00597235962021	0.0116421135323	0.0	0.0209449406248	0.00662066770719	0.00183233641343	0.0	0.00284145156096	0.00779203430817	0.00616711602857	0.00242798398474	0.00021180844773	0.00461666616978	0.00346373962421	0.001266913396	0.00235673783836	0.00843474640043	0.00371137934827	0.00426707546174	0.0139494517053	0.0172985838673	0.0147186357686	0.0356301893119	0.00474771735351	0.0155109331123	0.00796176672861	0.0340727224069	0.0147051049378	0.0111142543724	0.010066183195	0.0317137788133	0.0116108466368	0.00953553475808	0.00732706092419	0.0292086741018	0.0105623646309	0.0116765497602	0.00774751581146	0.00517872706443	0.00944017185278	0.0174796849519	0.0167315463621	0.0726527185246	0.0330633628503	0.0272998229886	0.00668161669499	0.0384939560041	0.0165945191237	0.0131454982447	0.00307606811321	0.00836580216438	0.00945579563106	0.0118095753492	0.0082788979063	0.0165198711917	0.00920975159574	0.00600109968053	0.0114067975226	0.0154303608272	0.00809019017846	0.0131832713462	0.00462300748448	0.0134908359959	0.0116508250468	0.00874048050546	0.00668928735535	0.00401607872369	0.0110747103207	0.00301861010471	0.0	0.00592084026797	0.0	0.0	0.00305665835005	0.0136028854148	0.00771983343111	0.0041805689407	0.0	0.00874265447617	0.00227802556394	0.00125339799805	0.000522942446046	0.00774004115572	0.00512227188049
Signature 26	0.00168919287659	0.00167354791916	0.00051703761373	0.000497847224302	0.00402910471116	0.00536389772484	0.00240402998751	0.0206333962984	0.00152995797105	0.00285303480276	4.02687412688e-05	0.00229780737676	0.00231791449477	0.00231925946226	0.000552353633533	0.00257834677026	0.00105410852801	0.00171972309874	0.000559465933204	0.00208031313079	0.00139068018761	0.00163714314727	0.000615510583905	0.0024894620392	0.00146910239949	0.00268412207746	0.000624168487831	0.00145531980974	0.00363410840638	0.00320525049419	1.29132437261e-08	0.00685298826014	0.00489194372163	0.0119582688166	0.036291198949	0.00943834904604	0.00716966643511	0.00877286883419	0.0352572893555	0.00676119805734	0.0106867139131	0.0283718690584	0.0684942644153	0.020552616768	0.00977591291878	0.012337526089	0.0215970809538	0.00619477934086	0.00256068147163	0.0112240516697	0.000977255292674	0.00255030471387	0.00237854907369	0.00415122425245	0.00277572538012	0.00148393060977	0.00169861547566	0.00597863258031	0.00137356749291	0.0020776139357	0.000380037870565	0.00460437479541	1.66089968545e-05	0.000808001770239	0.031599037918	0.0241551548714	0.04317253312	0.024954344272	0.0253049840701	0.0231316414277	0.0548572666633	0.0188136295363	0.074258793093	0.046185018377	0.0451281655105	0.0459055725482	0.0174182146294	0.0332499289753	0.0157886277051	0.0150881302934	4.63135215493e-05	0.000142833208202	0.00104622261586	0.00118178792596	6.37118101894e-05	0.00417020998422	0.0063837708806	0.00615798513578	2.83191869905e-05	0.00282520452306	0.000826495473582	0.00647607824972	5.16377142361e-06	0.00246701723306	0.00112920608283	0.00167943822965
Signature 27	0.00512106662947	0.00633411080938	0.00169305524313	0.00268887525286	0.00654178709882	0.00357619699463	0.000936920721847	0.00399182106266	0.0142139211696	0.0214970973431	0.00589247538186	0.0104563393114	0.0072733055899	0.00850112064847	0.00358041408121	0.00995481489646	0.00130265351889	0.00236760335528	0.0	0.00130842948952	0.0061098625324	0.00201950797351	0.00126954027449	0.000345069695944	0.00187411169418	0.0023267739925	0.0	0.00643359351502	0.00294910333996	0.00421471487825	3.17107719008e-05	0.00216285982855	0.0135003645323	0.00725126767143	0.0145066889959	0.004427260635	0.0225226465063	0.0114367545226	0.0263985030793	0.00920271029342	0.0187855853632	0.0348029464523	0.0338748832395	0.0107064087665	0.0192718684988	0.0108341331219	0.0114094015954	0.012060894732	0.0975984502334	0.00152244646122	0.00121431901114	0.00192344443397	0.262290612845	0.00355618517746	0.00606534684568	0.00585210253089	0.0988291830255	3.19910356006e-05	0.00188137594441	0.0	0.0379581374301	5.07664028487e-05	0.0	0.00149917295751	0.00344297732686	0.00191926379672	0.00563332174628	0.00196711241338	0.00388680744403	0.00723528838923	0.00780985897376	0.00420311224459	0.00429801139369	0.00267998750343	0.00147676847779	0.00368004035738	0.00123691963427	0.00376147920683	0.00112948408567	0.00118701754825	0.000775143747823	0.000997202901611	6.70006074705e-05	0.000194247217121	0.0	0.000481866056108	0.000556282580534	0.00155070996011	0.0	6.92728972954e-05	0.00569832117144	0.00225726624943	0.000854568369381	0.000302167073467	0.00230537079631	0.00010842039012
